N_ТРАНСП,ДАТА_НАКЛ,N_ДОГОВ,ГОД_ДОГОВ,КОД_ЖД,ТА_ПРИБ_ЗД,А_ПРИБ_СКЛ,Я_ПРИБ_СКЛ,ДАТА_ВЫГР,ВРЕМЯ_ВЫГР,СМЕНА_ВЫГР,ВЕС_ДОКУМ,ВЕС_СТАН,ПР_ЗАСОР,ПР_ЗАСОР_Р,ВЕС_ФАКТ,ОМ_ПО_НАКЛ,ЛОМ_ФАКТ,ЛОМ_ВЗ,ВЕС_ЛОМА,ПРОЦ_НДС,ЦЕНА_ТОННЫ,СТОИМ,N_АКТА_M7,ДАТА_АКТА,ЗАСОР_ТАРА,СХЕМ_ТАРИФ
0040,20210414,1,2021,61,20210414,20210415,"0,1",20210415,"1,1",В,"43,7","44,75",2,2,"43,855",5АЭ,5АЭ,5АЭ,"43,855",20,30647,"1344024,19",0000003349,20210415,,
0033,20210414,1,2021,61,20210414,20210415,"0,1",20210415,"1,1",В,"43,3","42,45",2,2,"41,601",5АЭ,5АЭ,5АЭ,"41,601",20,30647,"1274945,85",0000003347,20210415,,
0045,20210414,1,2021,61,20210414,20210415,"0,1",20210415,"1,1",В,"42,05","42,1",2,2,"41,258",5АЭ,5АЭ,5АЭ,"41,258",20,30647,"1264433,93",,,,
53475703,20210409,1,2021,63,20210413,20210416,3,20210416,4,А,"60,85",60,3,"3,24","58,054",3А,5АЭ,5АЭ,"58,054",20,28978,"1682288,81",0000003368,20210416,"0,150",0
56110786,20210410,1,2021,61,20210413,20210416,2,20210416,3,В,"59,1","59,05","2,5","3,16","57,184",5АЭ,5АЭ,5АЭ,"57,184",20,29499,"1686870,82",0000003369,20210416,"0,400",0
54891122,20210404,1,2021,17,20210412,20210413,"22,2",20210416,9,В,"58,85","32,2",2,2,"31,556",3А,3АН,3АН,"31,556",20,28819,"909412,36",0000003364,20210416,,0
61404331,20210408,1,2021,61,20210411,20210414,"16,5",20210416,"0,1",В,"51,4","52,3",1,"1,38","51,579",,5А ЖДЛ,5А ЖДЛ,"51,579",20,31049,"1601476,37",0000003372,20210416,"0,200",0
64361470,20210408,1,2021,61,20210411,20210414,"16,5",20210416,"0,1",Г,61,"61,55",3,"3,08","59,655",5А,5А,5А,"59,655",20,29397,"1753678,04",0000003376,20210417,,0
64385388,20210408,1,2021,61,20210411,20210414,"16,5",20210416,"0,1",Г,69,"69,1",3,"3,07","66,978",5А,5А,5А,"66,978",20,29397,"1968952,27",,,,0
64405764,20210408,1,2021,61,20210411,20210414,"16,5",20210416,"0,1",Г,"62,1","62,45",3,"3,16","60,479",5А,5А,5А,"60,479",20,29397,"1777901,16",0000003377,20210417,,0
59973313,20210404,1,2021,17,20210412,20210414,"16,5",20210416,"0,1",Г,"58,35","54,5",4,"4,97","51,792",5А,5АЭ,5АЭ,"51,792",20,28865,"1494976,08",0000003373,20210416,"0,550",0
60527041,20210407,1,2021,58,20210414,20210415,"21,5",20210416,"0,1",А,"64,65","64,6",2,"3,21","62,524",,12А,12А,"62,524",20,28431,"1777619,84",0000003393,20210417,"0,800",0
52901709,20210330,1,2021,17,20210406,20210406,"12,2",20210416,11,В,"65,45","31,2",2,2,"30,576",3А,12А,12А,"30,576",20,27787,"849615,31",0000003363,20210416,,0
52800109,20210408,1,2021,17,20210414,20210415,"21,5",20210416,"0,1",Б,"45,25","44,35",3,"3,66","42,728",3А,12А,12А,"42,728",20,28115,"1201297,72",0000003374,20210416,"0,300",0
62403423,20210408,1,2021,17,20210414,20210415,"21,5",20210416,"0,1",Б,"41,45","41,7",2,"2,59","40,621",3А,12А,12А,"40,621",20,28115,"1142059,42",0000003371,20210416,"0,250",0
65603284,20210408,1,2021,17,20210414,20210415,"21,5",20210416,"0,1",А,"64,9","66,2","0,5","0,8","65,67",4А,4А,2А,"65,67",20,29515,"1938250,05",0000003379,20210417,"0,200",0
61133302,20210413,1,2021,61,20210414,20210415,"10,4",20210416,"0,1",А,"57,5","56,95",2,"3,29","55,076",3АН,3АН,3АН,"55,076",20,29897,"1646607,17",0000003378,20210417,"0,750",0
56005705,20210401,1,2021,61,20210404,20210416,3,20210416,4,А,"66,65","67,05",1,"1,52","66,033",5А ЖДЛ,5А ЖДЛ,5А ЖДЛ,"66,033",20,30399,"2007337,17",0000003361,20210416,"0,350",0
0064,20210414,1,2021,61,20210414,20210416,3,20210416,4,А,"45,55","45,9",2,2,"44,982",5АЭ,5АЭ,5АЭ,"44,982",20,30647,"1378563,35",0000003366,20210416,,
0072,20210414,1,2021,61,20210414,20210416,3,20210416,4,А,"51,65",51,2,2,"49,98",5АЭ,5АЭ,5АЭ,"49,98",20,30647,"1531737,06",0000003367,20210416,,
0057,20210414,1,2021,61,20210414,20210416,3,20210416,4,А,"39,9","39,7","2,5","2,5","38,707",5АЭ,5АЭ,5АЭ,"38,707",20,30647,"1186253,43",,,,
0060,20210414,1,2021,61,20210414,20210416,4,20210416,5,Г,"44,2","43,15",3,3,"41,855",5АЭ,5АЭ,5АЭ,"41,855",20,30647,"1282730,19",0000003365,20210416,,
0059,20210415,1,2021,61,20210415,20210416,3,20210416,4,А,"41,25","41,1",2,2,"40,278",5АЭ,5АЭ,5АЭ,"40,278",20,30647,"1234399,87",,,,
0067,20210415,1,2021,61,20210415,20210416,3,20210416,4,А,"43,65","43,7",2,2,"42,826",5АЭ,5АЭ,5АЭ,"42,826",20,30647,"1312488,42",,,,
0058,20210415,1,2021,61,20210415,20210416,3,20210416,4,А,"32,05","32,5",2,2,"31,85",5АЭ,5АЭ,5АЭ,"31,85",20,30647,"976106,95",0000003370,20210416,,
0061,20210415,1,2021,61,20210415,20210416,3,20210416,4,А,"36,75","36,8",2,2,"36,064",5АЭ,5АЭ,5АЭ,"36,064",20,30647,"1105253,41",,,,
0066,20210415,1,2021,61,20210415,20210416,3,20210416,4,А,"41,25","41,3",2,2,"40,474",5АЭ,5АЭ,5АЭ,"40,474",20,30647,"1240406,68",,,,
0018,20210415,1,2021,61,20210415,20210416,3,20210416,4,А,"41,1","41,25",2,2,"40,425",5АЭ,5АЭ,5АЭ,"40,425",20,30647,"1238904,98",,,,
0055,20210415,1,2021,61,20210415,20210416,3,20210416,4,А,"35,3","35,35",2,2,"34,643",5АЭ,5АЭ,5АЭ,"34,643",20,30647,"1061704,02",,,,
0044,20210415,1,2021,61,20210415,20210416,4,20210416,5,Г,"51,6","51,7",1,1,"51,183",8АЭ,8АЭ,9А,"51,183",20,30797,"1576282,85",,,,
57938185,20210409,1,2021,51,20210413,20210417,9,20210417,11,А,"61,75","63,75",1,"1,93","62,518",,3А ЖДЛ,3А ЖДЛ,"62,518",20,31747,"1984758,95",0000003385,20210417,"0,600",1
60583168,20210407,1,2021,17,20210414,20210417,9,20210417,11,А,"59,26","57,7",2,"2,76","56,105",3АН,3АН,3АН,"56,105",20,29063,"1630579,62",0000003390,20210417,"0,450",0
52907920,20210407,1,2021,17,20210414,20210417,9,20210417,11,Б,"62,9","59,6","2,5","3,24","57,671",3АН,5АЭ,5АЭ,"57,671",20,28813,"1661674,52",0000003388,20210417,"0,450",0
63747430,20210408,1,2021,17,20210414,20210417,9,20210417,11,Б,"68,75","69,45",1,1,"68,755",5А ЖДЛ,3А ЖДЛ,3А ЖДЛ,"68,755",20,29708,"2042573,54",0000003392,20210417,,0
53468617,20210408,1,2021,17,20210414,20210417,9,20210417,11,А,"68,2","68,6",1,"1,36","67,666",5А ЖДЛ,3А ЖДЛ,3А ЖДЛ,"67,666",20,29708,"2010221,53",0000003389,20210417,"0,250",0
58652496,20210409,1,2021,17,20210413,20210417,9,20210417,11,Б,68,"66,75",3,"4,02","64,068",3А,5А,5А,"64,068",20,28319,"1814341,69",0000003386,20210417,"0,700",0
61496485,20210409,1,2021,17,20210413,20210417,9,20210417,11,Б,"69,2",67,3,"3,87","64,408",3А,5А,5А,"64,408",20,28319,"1823970,15",0000003387,20210417,"0,600",0
52858982,20210330,1,2021,17,20210406,20210417,2,20210417,3,В,"66,65","66,25",3,"3,95","63,632",3А,12А,12А,"63,632",20,27787,"1768142,38",0000003382,20210417,"0,650",0
56941537,20210330,1,2021,17,20210406,20210417,2,20210417,3,В,68,"67,55",3,"4,29","64,65",3А,12А,12А,"64,65",20,27787,"1796429,55",0000003383,20210417,"0,900",0
61445821,20210407,1,2021,58,20210414,20210417,9,20210417,11,Б,"67,25","67,4",3,"4,58","64,311",,12А,12А,"64,311",20,28431,"1828426,04",0000003391,20210417,"1,100",0
53488227,20210409,1,2021,63,20210413,20210417,3,20210417,4,А,"67,15","66,65",3,"3,8","64,117",3А,5АЭ,5АЭ,"64,117",20,28978,"1857982,43",0000003384,20210417,"0,550",0
0048,20210415,1,2021,61,20210415,20210417,5,20210417,6,Б,"34,3","34,6",2,2,"33,908",5АЭ,5АЭ,5АЭ,"33,908",20,30647,"1039178,48",,,,
0063,20210415,1,2021,61,20210415,20210417,5,20210417,6,Б,"37,8","37,9",2,2,"37,142",5АЭ,5АЭ,5АЭ,"37,142",20,30647,"1138290,87",,,,
0036,20210415,1,2021,61,20210415,20210417,5,20210417,6,Б,"42,05","42,7",2,2,"41,846",5АЭ,5АЭ,5АЭ,"41,846",20,30647,"1282454,36",0000003380,20210417,,
0071,20210415,1,2021,61,20210415,20210417,5,20210417,6,Б,36,"35,85",2,2,"35,133",5АЭ,5АЭ,5АЭ,"35,133",20,30647,"1076721,05",,,,
0065,20210415,1,2021,61,20210415,20210417,5,20210417,6,Б,"44,05","44,3",2,2,"43,414",5АЭ,5АЭ,5АЭ,"43,414",20,30647,"1330508,86",,,,
0066,20210416,1,2021,61,20210416,20210417,1,20210417,2,Б,"42,65","42,45",2,2,"41,601",5АЭ,5АЭ,5АЭ,"41,601",20,30647,"1274945,85",,,,
0018,20210416,1,2021,61,20210416,20210417,1,20210417,2,Б,"37,15","36,95",2,2,"36,211",5АЭ,5АЭ,5АЭ,"36,211",20,30647,"1109758,52",,,,
0055,20210416,1,2021,61,20210416,20210417,1,20210417,2,Б,"38,05","37,75","2,5","2,5","36,806",5АЭ,5АЭ,5АЭ,"36,806",20,30647,"1127993,48",,,,
0044,20210416,1,2021,61,20210416,20210417,4,20210417,5,Г,"39,55","39,55",2,2,"38,759",5АЭ,5АЭ,5АЭ,"38,759",20,30647,"1187847,07",,,,
0064,20210416,1,2021,61,20210416,20210417,4,20210417,5,Г,"43,9","43,8",2,2,"42,924",5АЭ,5АЭ,5АЭ,"42,924",20,30647,"1315491,83",,,,
0072,20210416,1,2021,61,20210416,20210417,4,20210417,5,Г,"40,45","40,45",2,2,"39,641",5АЭ,5АЭ,5АЭ,"39,641",20,30647,"1214877,73",,,,
0057,20210416,1,2021,61,20210416,20210417,4,20210417,5,Г,"37,6","37,85",2,2,"37,093",5АЭ,5АЭ,5АЭ,"37,093",20,30647,"1136789,17",,,,
0060,20210416,1,2021,61,20210416,20210417,4,20210417,5,Г,"59,35","59,65",1,1,"59,053",8АЭ,8АЭ,9А,"59,053",20,30797,"1818655,24",,,,
0056,20210416,1,2021,61,20210416,20210417,1,20210417,2,А,"42,3","43,25",2,2,"42,385",5АЭ,5АЭ,5АЭ,"42,385",20,30647,"1298973,1",0000003402,20210418,,
0068,20210416,1,2021,61,20210416,20210417,1,20210417,2,А,"40,65","41,3",2,2,"40,474",5АЭ,5АЭ,5АЭ,"40,474",20,30647,"1240406,68",0000003405,20210418,,
0040,20210416,1,2021,61,20210416,20210417,1,20210417,2,А,"41,6","42,6",2,2,"41,748",5АЭ,5АЭ,5АЭ,"41,748",20,30647,"1279450,96",0000003400,20210418,,
0033,20210416,1,2021,61,20210416,20210417,1,20210417,2,А,"36,3","36,8",2,2,"36,064",5АЭ,5АЭ,5АЭ,"36,064",20,30647,"1105253,41",0000003399,20210418,,
0045,20210416,1,2021,61,20210416,20210417,1,20210417,2,А,"37,7","38,05",2,2,"37,289",5АЭ,5АЭ,5АЭ,"37,289",20,30647,"1142795,98",0000003401,20210418,,
0059,20210416,1,2021,61,20210416,20210417,1,20210417,2,А,"35,3","36,75",2,2,"36,015",5АЭ,5АЭ,5АЭ,"36,015",20,30647,"1103751,71",0000003403,20210418,,
0067,20210416,1,2021,61,20210416,20210417,3,20210417,4,А,"36,75","37,1",2,2,"36,358",5АЭ,5АЭ,5АЭ,"36,358",20,30647,"1114263,63",0000003381,20210417,,
0058,20210416,1,2021,61,20210416,20210417,3,20210417,4,А,"41,1",41,2,2,"40,18",5АЭ,5АЭ,5АЭ,"40,18",20,30647,"1231396,46",,,,
60306784,20210409,1,2021,51,20210413,20210418,4,20210418,5,Г,"63,4","62,65",1,"1,24","61,875",,5А ЖДЛ,5А ЖДЛ,"61,875",20,31747,"1964345,63",0000003411,20210418,"0,150",1
60489564,20210409,1,2021,51,20210413,20210418,4,20210418,5,Г,"63,75","64,45",1,1,"63,805",,5А ЖДЛ,5А ЖДЛ,"63,805",20,31747,"2025617,34",0000003412,20210418,,1
63443568,20210409,1,2021,51,20210413,20210418,4,20210418,5,Г,"64,8","65,2",1,"1,3","64,35",,5А ЖДЛ,5А ЖДЛ,"64,35",20,31747,"2042919,45",0000003415,20210418,"0,200",1
60939063,20210406,1,2021,17,20210415,20210418,10,20210418,12,Б,"54,5","54,85",3,"5,48","51,846",5А,5А,5А,"51,846",20,28615,"1483573,29",0000003433,20210418,"1,400",0
56555741,20210406,1,2021,17,20210415,20210418,10,20210418,12,Б,"56,95","56,1",3,"5,07","53,253",5А,5А,5А,"53,253",20,28615,"1523834,6",0000003430,20210418,"1,200",0
56949654,20210406,1,2021,17,20210415,20210418,10,20210418,12,Б,"54,05","53,95",3,"6,42","50,488",5А,5А,5А,"50,488",20,28615,"1444714,12",0000003431,20210418,"1,900",0
58576786,20210410,1,2021,63,20210415,20210418,10,20210418,12,А,"57,6","57,15",3,"3,68","55,047",3АН,12А,12А,"55,047",20,28215,"1553151,11",0000003432,20210418,"0,400",0
52835030,20210408,1,2021,17,20210414,20210418,5,20210418,6,Б,"67,8","69,05",1,"1,57","67,963",5А ЖДЛ,3А ЖДЛ,3А ЖДЛ,"67,963",20,29708,"2019044,8",0000003416,20210418,"0,400",0
60586815,20210404,1,2021,58,20210413,20210418,4,20210418,5,Г,57,"56,45",3,"3,77","54,32",3А,5А,5А,"54,32",20,28556,"1551161,92",0000003414,20210418,"0,450",0
60579604,20210404,1,2021,58,20210413,20210418,4,20210418,5,Г,"61,6","60,75",3,"4,12","58,248",3А,5А,5А,"58,248",20,28556,"1663329,89",0000003413,20210418,"0,700",0
60057213,20210404,1,2021,58,20210413,20210418,2,20210418,3,В,"67,8","67,5",3,"3,72","64,99",3А,5А,5А,"64,99",20,28556,"1855854,44",0000003410,20210418,"0,500",0
64046246,20210404,1,2021,63,20210408,20210418,10,20210418,12,Г,"65,8","65,9",3,3,"64,068",3А,5А,5А,"64,068",20,28737,"1841122,12",,,,0
56852544,20210408,1,2021,63,20210411,20210418,10,20210418,12,Г,61,"60,2","2,5","2,74","58,549",3А,3АН,3АН,"58,549",20,29215,"1710509,04",0000003434,20210418,"0,150",0
59607440,20210404,1,2021,17,20210411,20210418,10,20210418,12,Б,"68,5","67,8",3,"3,57","65,378",3АН,12А,12А,"65,378",20,27819,"1818750,58",0000003428,20210418,"0,400",0
63803688,20210404,1,2021,17,20210411,20210418,10,20210418,12,Б,"68,9",69,"3,5","4,9","65,62",3АН,12А,12А,"65,62",20,27819,"1825482,78",0000003429,20210418,"1,000",0
55588719,20210409,1,2021,58,20210414,20210418,4,20210418,5,Г,"53,2","53,4",4,"4,54","50,976",3А,12А,12А,"50,976",20,28475,"1451541,6",0000003418,20210418,"0,300",0
66106667,20210409,1,2021,58,20210414,20210418,5,20210418,6,Б,"48,05","49,15","3,5","4,58","46,899",3АН,12А,12А,"46,899",20,28475,"1335449,03",0000003423,20210418,"0,550",0
62697834,20210414,1,2021,61,20210415,20210418,4,20210418,5,Г,"59,5","60,65",3,"3,96","58,248",3АН,3АН,3АН,"58,248",20,29897,"1741440,46",0000003424,20210418,"0,600",0
62918545,20210414,1,2021,61,20210415,20210418,4,20210418,5,Г,"57,5","57,6",3,"3,84","55,387",3АН,12А,12А,"55,387",20,28897,"1600518,14",0000003425,20210418,"0,500",0
55749113,20210414,1,2021,61,20210415,20210418,10,20210418,12,А,"57,1","57,4","3,5","5,01","54,522",5А,5А,5А,"54,522",20,29397,"1602783,23",0000003446,20210418,"0,900",0
64560618,20210414,1,2021,61,20210415,20210418,10,20210418,12,А,60,"60,75",3,"3,8","58,442",3АН,12А,12А,"58,442",20,28897,"1688798,47",0000003450,20210418,"0,500",0
61888871,20210414,1,2021,61,20210415,20210418,10,20210418,12,А,57,56,"3,5","4,02","53,75",5А,5А,5А,"53,75",20,29397,"1580088,75",0000003448,20210418,"0,300",0
63980429,20210414,1,2021,61,20210415,20210418,10,20210418,12,Г,65,"65,2","4,5","4,94","61,979",5А,5А,5А,"61,979",20,29397,"1821996,66",0000003449,20210418,"0,300",0
61367926,20210413,1,2021,61,20210414,20210418,5,20210418,6,Б,60,61,"3,5","4,13","58,479",5А,5А,5А,"58,479",20,29397,"1719107,16",0000003419,20210418,"0,400",0
61720785,20210413,1,2021,61,20210414,20210418,5,20210418,6,Б,"61,8","62,6","3,5","3,88","60,168",5А,5А,5А,"60,168",20,29397,"1768758,7",0000003420,20210418,"0,250",0
64257181,20210413,1,2021,61,20210414,20210418,4,20210418,5,Г,"60,5","60,55","3,5","3,74","58,286",5А,5А,5А,"58,286",20,29397,"1713433,54",0000003421,20210418,"0,150",0
65517658,20210413,1,2021,61,20210414,20210418,4,20210418,5,Г,"60,3","61,5",3,3,"59,752",5А,5А,5А,"59,752",20,29397,"1756529,54",0000003422,20210418,,0
53435350,20210409,1,2021,61,20210415,20210418,3,20210418,4,Б,"60,5","61,1",1,"1,73","60,043",2А,2А,2А,"60,043",20,30149,"1810236,41",0000003426,20210418,"0,450",0
54722418,20210409,1,2021,61,20210415,20210418,3,20210418,4,А,"64,4","64,65",1,"2,45","63,063",2А,2А,2А,"63,063",20,30149,"1901286,39",0000003427,20210418,"0,950",0
58365651,20210409,1,2021,61,20210415,20210418,10,20210418,12,А,"60,45","61,15",1,"2,13","59,845",2А,2А,2А,"59,845",20,30149,"1804266,91",0000003447,20210418,"0,700",0
55366876,20210409,1,2021,61,20210415,20210418,10,20210418,12,А,"68,2",69,1,"1,29","68,112",2А,2А,2А,"68,112",20,30149,"2053508,69",0000003444,20210418,"0,200",0
61513644,20210409,1,2021,61,20210415,20210418,10,20210418,12,А,"65,75","65,1",4,"4,81","61,968",3АН,12А,12А,"61,968",20,28749,"1781518,03",0000003445,20210418,"0,550",0
53464897,20210408,1,2021,58,20210414,20210416,"4,3",20210418,16,Г,"34,7","34,7",3,"3,56","33,465",5А,5А,5А,"33,465",20,28975,"969648,38",0000003451,20210418,"0,200",0
56131063,20210409,1,2021,24,20210416,20210417,21,20210418,17,А,"50,3","49,9",3,"3,78","48,015",3А,5АЭ,5АЭ,"48,015",20,28987,"1391810,81",0000003454,20210418,"0,400",0
52858602,20210411,1,2021,63,20210416,20210417,21,20210418,17,А,"67,6","67,65",3,"3,65","65,184",3А,3АН,3АН,"65,184",20,29237,"1905784,61",0000003452,20210418,"0,450",0
55369623,20210411,1,2021,63,20210416,20210417,21,20210418,17,А,"63,65","64,3","3,5","4,1","61,663",3А,3АН,3АН,"61,663",20,29237,"1802841,13",0000003453,20210418,"0,400",0
63983167,20210409,1,2021,61,20210411,20210417,"0,1",20210418,"20,3",Г,"60,85","61,15",1,1,"60,637",,5А ЖДЛ,5А ЖДЛ,"60,637",20,31049,"1882718,21",,,,0
61267951,20210331,1,2021,51,20210408,20210411,"12,3",20210418,"20,3",А,"61,3","61,75",1,1,"61,429",,5А ЖДЛ,5А ЖДЛ,"61,429",20,31747,"1950186,46",0000003455,20210418,,1
61052908,20210331,1,2021,51,20210408,20210411,"12,3",20210418,"20,3",А,"61,2","61,5",1,1,"60,984",,5А ЖДЛ,5А ЖДЛ,"60,984",20,31747,"1936059,05",,,,1
55031538,20210409,1,2021,58,20210415,20210416,"17,2",20210418,"20,3",В,"52,15","51,25",3,"3,47","49,47",3А,5А,5А,"49,47",20,28975,"1433393,25",0000003461,20210418,"0,250",0
60707320,20210406,1,2021,63,20210411,20210417,"0,1",20210418,"20,3",Б,"67,11","65,2","3,5","4,24","62,435",3АН,12А,12А,"62,435",20,28215,"1761603,53",0000003457,20210418,"0,500",0
58741463,20210406,1,2021,24,20210411,20210417,"0,1",20210418,20,Б,"58,16","58,15","4,5","4,99","55,247",5АЭ,5АЭ,5АЭ,"55,247",20,28540,"1576749,38",0000003456,20210418,"0,300",0
63980353,20210408,1,2021,24,20210414,20210417,"10,3",20210418,"20,3",В,"54,19","54,6",3,"3,71","52,574",5АЭ,5АЭ,5АЭ,"52,574",20,28540,"1500461,96",0000003460,20210418,"0,400",0
57617318,20210410,1,2021,61,20210414,20210417,"10,3",20210418,19,В,"62,35","61,35","3,5","3,97","58,913",5АЭ,5АЭ,5АЭ,"58,913",20,29499,"1737874,59",0000003458,20210418,"0,300",0
62208038,20210410,1,2021,58,20210414,20210417,"10,3",20210418,20,В,"58,3","57,9",2,"2,42","56,497",3А,3АН,3АН,"56,497",20,29475,"1665249,08",0000003459,20210418,"0,250",0
56361199,20210409,1,2021,58,20210415,20210416,"17,2",20210418,19,В,"67,75","67,15",2,"2,58","65,415",3А,5АЭ,5АЭ,"65,415",20,28806,"1884344,49",0000003462,20210418,"0,400",0
0053,20210415,1,2021,61,20210415,20210418,5,20210418,6,Б,"52,05","53,1",2,2,"52,038",5АЭ,5АЭ,5АЭ,"52,038",20,30647,"1594808,59",0000003396,20210418,,
0022,20210415,1,2021,61,20210415,20210418,5,20210418,6,Б,"43,5","44,15",2,2,"43,267",5АЭ,5АЭ,5АЭ,"43,267",20,30647,"1326003,75",0000003395,20210418,,
0070,20210415,1,2021,61,20210415,20210418,5,20210418,6,Б,"36,45",37,2,2,"36,26",5АЭ,5АЭ,5АЭ,"36,26",20,30647,"1111260,22",0000003398,20210418,,
0069,20210415,1,2021,61,20210415,20210418,5,20210418,6,Б,"37,2","38,05",2,2,"37,289",5АЭ,5АЭ,5АЭ,"37,289",20,30647,"1142795,98",0000003397,20210418,,
0061,20210416,1,2021,61,20210416,20210418,5,20210418,6,Б,"38,5","39,25",2,2,"38,465",5АЭ,5АЭ,5АЭ,"38,465",20,30647,"1178836,86",0000003404,20210418,,
0046,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"43,3","41,95",2,2,"41,111",5АЭ,5АЭ,5АЭ,"41,111",20,30647,"1259928,82",0000003437,20210418,,
0023,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"32,4","36,55",2,2,"35,819",5АЭ,5АЭ,5АЭ,"35,819",20,30647,"1097744,89",0000003435,20210418,,
0049,20210417,1,2021,61,20210417,20210418,3,20210418,4,А,"44,75","40,3",2,2,"39,494",5АЭ,5АЭ,5АЭ,"39,494",20,30647,"1210372,62",0000003407,20210418,,
0048,20210417,1,2021,61,20210417,20210418,3,20210418,4,А,"38,35","38,7",2,2,"37,926",5АЭ,5АЭ,5АЭ,"37,926",20,30647,"1162318,12",0000003394,20210418,,
0063,20210417,1,2021,61,20210417,20210418,3,20210418,4,А,"34,25","34,4",2,2,"33,712",5АЭ,5АЭ,5АЭ,"33,712",20,30647,"1033171,66",,,,
0036,20210417,1,2021,61,20210417,20210418,3,20210418,4,А,"32,4","33,1",2,2,"32,438",5АЭ,5АЭ,5АЭ,"32,438",20,30647,"994127,39",0000003406,20210418,,
0071,20210417,1,2021,61,20210417,20210418,3,20210418,4,А,"38,25","38,75",2,2,"37,975",5АЭ,5АЭ,5АЭ,"37,975",20,30647,"1163819,83",0000003409,20210418,,
0065,20210417,1,2021,61,20210417,20210418,3,20210418,4,А,"35,3","35,9",2,2,"35,182",5АЭ,5АЭ,5АЭ,"35,182",20,30647,"1078222,75",0000003408,20210418,,
0044,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"62,5","35,6",2,2,"34,888",5АЭ,5АЭ,5АЭ,"34,888",20,30647,"1069212,54",0000003436,20210418,,
0064,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,63,"39,3",2,2,"38,514",5АЭ,5АЭ,5АЭ,"38,514",20,30647,"1180338,56",0000003441,20210418,,
0072,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"68,5","38,7",2,2,"37,926",5АЭ,5АЭ,5АЭ,"37,926",20,30647,"1162318,12",0000003443,20210418,,
0057,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"59,25",40,2,2,"39,2",5АЭ,5АЭ,5АЭ,"39,2",20,30647,"1201362,4",0000003438,20210418,,
0060,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"63,4","35,3",2,2,"34,594",5АЭ,5АЭ,5АЭ,"34,594",20,30647,"1060202,32",0000003440,20210418,,
0067,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"64,15","34,5",2,2,"33,81",5АЭ,5АЭ,5АЭ,"33,81",20,30647,"1036175,07",0000003442,20210418,,
0058,20210417,1,2021,61,20210417,20210418,6,20210418,8,А,"60,15","32,45",2,2,"31,801",5АЭ,5АЭ,5АЭ,"31,801",20,30647,"974605,25",0000003439,20210418,,
м615ро196,20210419,110021000493,2021,,20210419,20210419,"10,51",20210419,"10,51",В,"19,97",0,0,0,"19,97",3Б26,3Б26,3Б26,"19,97",20,127000,2536190,,,,
63776736,20210407,1,2021,63,20210412,20210419,8,20210419,10,Б,"54,4","54,85",3,"3,27","53,059",5А,5А,5А,"53,059",20,28728,"1524278,95",0000003471,20210419,"0,150",0
61100160,20210407,1,2021,63,20210412,20210419,10,20210419,12,А,"63,55","62,4","1,5","1,82","61,267",3А,3А,3А,"61,267",20,29228,"1790711,88",0000003469,20210419,"0,200",0
53531521,20210412,1,2021,61,20210416,20210419,11,20210419,13,Б,"59,7","59,1",2,"2,25","57,771",3АН,3АН,3АН,"57,771",20,31097,"1796504,79",0000003488,20210419,"0,150",1
64656002,20210407,1,2021,51,20210411,20210419,10,20210419,12,А,"61,5","61,85",1,"1,56","60,885",,5А ЖДЛ,5А ЖДЛ,"60,885",20,31747,"1932916,1",0000003468,20210419,"0,350",1
61645776,20210407,1,2021,51,20210411,20210419,11,20210419,13,Б,"60,75","60,9",1,"1,89","59,746",,5А ЖДЛ,5А ЖДЛ,"59,746",20,31747,"1896756,26",0000003483,20210419,"0,550",1
60952926,20210414,1,2021,61,20210415,20210419,10,20210419,12,А,"61,35","63,6",1,"1,78","62,469",,5А ЖДЛ,5А ЖДЛ,"62,469",20,31747,"1983203,34",0000003473,20210419,"0,500",1
61759551,20210407,1,2021,63,20210412,20210419,10,20210419,12,Б,"64,05","65,1","2,5","3,17","63,034",3А,3АН,3АН,"63,034",20,29237,"1842925,06",0000003470,20210419,"0,450",0
